i0,i1,i2,i3,i4,i5,i6,i7,i8,i9,
-15049.7,12548.3,32741.3,36316.3,31890.3,11203.3,-15603.7,-30758.7,-32198.7,-31088.7,
-13635.8,13966.2,33293.2,36303.2,31203.2,9827.203,-16957.8,-30991.8,-32225.8,-30781.8,
-6874.203,20014.8,35182.8,36211.8,27251.8,3244.797,-22392.2,-31663.2,-32270.2,-28706.2,
-10268.3,17066.7,34399.7,36281.7,29369.7,6547.703,-19845.3,-31399.3,-32251.3,-29901.3,
-6536.898,20268.1,35251.1,36215.1,27024.1,2898.102,-22627.9,-31659.9,-32260.9,-28570.9,
-3139.5,23042.5,35772.5,35961.5,24584.5,-362.5,-24793.5,-31856.5,-32223.5,-26985.5,
-344.7031,25181.3,36074.3,35597.3,22453.3,-3072.703,-26314.7,-31969.7,-32186.7,-25417.7,
3396.703,27825.7,36251.7,34934.7,19458.7,-6687.297,-28072.3,-32078.3,-32023.3,-23006.3,
26393.7,36180.7,35371.7,21189.7,-4641.297,-27124.3,-31993.3,-32125.3,-24456.3,1204.703,
829.3984,26046.4,36130.4,35439.4,21542.4,-4190.601,-26915.6,-32000.6,-32159.6,-24721.6,
4403.5,28476.5,36269.5,34710.5,18602.5,-7681.499,-28462.5,-32082.5,-31975.5,-22260.5,
6552.203,29775.2,36284.2,34155.2,16750.2,-9764.796,-29220.8,-32106.8,-31836.8,-20587.8,
6382.0,29660.0,36285.0,34228.0,16921.0,-9600.0,-29167.0,-32101.0,-31855.0,-20753.0,
9787.898,31502.9,36298.9,33116.9,13884.9,-12935.1,-30128.1,-32137.1,-31535.1,-17856.1,
13296.7,33048.7,36321.7,31584.7,10484.7,-16326.3,-30857.3,-32175.3,-30932.3,-14445.3,
-11048.1,16422.9,34201.9,36289.9,29813.9,7224.899,-19269.1,-31304.1,-32217.1,-30115.1,
16563.9,34267.9,36300.9,29751.9,7102.899,-19396.1,-31316.1,-32220.1,-30089.1,-10966.1,
15587.2,33955.2,36305.2,30378.2,8148.204,-18511.8,-31207.8,-32219.8,-30385.8,-12048.8,
17963.1,34676.1,36289.1,28833.1,5536.102,-20673.9,-31422.9,-32216.9,-29609.9,-9373.899,
20635.4,35343.4,36186.4,26832.4,2547.398,-22937.6,-31672.6,-32238.6,-28416.6,-6279.602,
23127.4,35800.4,35990.4,24569.4,-491.6016,-24871.6,-31831.6,-32194.6,-26960.6,-3137.602,
24566.0,35976.0,35733.0,23099.0,-2294.0,-25848.0,-31901.0,-32173.0,-25878.0,-1280.0,
23574.3,35886.29,35893.29,24068.3,-1074.703,-25202.7,-31845.7,-32175.7,-26595.7,-2527.703,
25983.9,36160.9,35435.9,21633.9,-4152.102,-26854.1,-31949.1,-32105.1,-24812.1,657.8984,
27489.7,36254.7,35053.7,19818.7,-6335.297,-27854.3,-32015.3,-32014.3,-23293.3,2895.703,
27895.8,36292.8,34531.8,18425.8,-7374.203,-28077.2,-31950.2,-31834.2,-22020.2,4109.797,
25583.9,19182.9,5569.898,-10267.1,-22386.1,-25886.1,-19555.1,-5368.102,10686.9,22438.9,
30962.9,36421.9,31933.9,12538.9,-13107.1,-29777.1,-31911.1,-30934.1,-16245.1,10116.9,
30446.2,36432.2,32303.2,13396.2,-12211.8,-29502.8,-31900.8,-31059.8,-17115.8,9213.202,
32625.3,36424.3,30083.3,9139.297,-16503.7,-30545.7,-31952.7,-30086.7,-12746.7,13563.3,
31511.8,36431.8,31392.8,11515.8,-14176.2,-30032.2,-31909.2,-30722.2,-15199.2,11186.8,
33147.2,36414.2,29308.2,7855.203,-17717.8,-30734.8,-31972.8,-29694.8,-11412.8,14808.2,
33681.1,36375.1,28411.1,6399.101,-18979.9,-30924.9,-31960.9,-29228.9,-9912.898,16141.1,
33858.0,36327.0,28101.0,5937.0,-19418.0,-30967.0,-31962.0,-29048.0,-9419.0,16591.0,
34766.4,36116.4,25918.4,2853.398,-21837.6,-31262.6,-31969.6,-27698.6,-6235.601,19349.4,
35587.5,35602.5,23022.5,-1006.5,-24455.5,-31492.5,-31912.5,-25695.5,-2226.5,22576.5,
35740.2,23655.2,-162.7969,-23922.8,-31453.8,-31915.8,-26177.8,-3105.797,21901.2,35442.2,
35928.8,35168.8,21209.8,-3248.203,-25772.2,-31605.2,-31810.2,-24291.2,74.79688,24344.8,
36258.0,34375.0,18488.0,-6541.0,-27427.0,-31740.0,-31654.0,-22001.0,3439.0,26803.0,
33829.9,16977.9,-8267.101,-28165.1,-31780.1,-31516.1,-20614.1,5186.899,28013.9,36333.9,
36434.0,31808.0,12261.0,-13415.0,-29844.0,-31905.0,-30850.0,-15975.0,10402.0,31084.0,
36421.2,31913.2,12459.2,-13193.8,-29810.8,-31911.8,-30877.8,-16194.8,10197.2,30998.2,
36443.1,31163.1,11032.1,-14694.9,-30169.9,-31899.9,-30581.9,-14736.9,11700.1,31745.1,
36423.5,30504.5,9835.5,-15920.5,-30407.5,-31924.5,-30307.5,-13487.5,12944.5,32339.5,
36263.79,27068.8,4353.797,-20659.2,-31122.2,-31958.2,-28442.2,-7826.203,18002.8,34318.8,
36385.7,29071.7,7365.703,-18167.3,-30805.3,-31943.3,-29578.3,-10944.3,15280.7,33334.7,
36307.5,27646.5,5206.5,-19994.5,-31026.5,-31980.5,-28763.5,-8719.501,17234.5,34089.5,
35983.8,24975.8,1580.797,-22768.2,-31334.2,-31941.2,-27106.2,-4925.203,20465.8,35068.8,
35658.1,23275.1,-699.8984,-24257.9,-31473.9,-31890.9,-25913.9,-2581.898,22344.1,35541.1,
21097.9,9095.899,-6384.101,-19697.1,-25488.1,-21514.1,-9018.102,6837.898,19851.9,25217.9,
20091.0,7153.0,-8575.0,-21255.0,-25751.0,-20498.0,-7006.0,9005.0,21350.0,25486.0,
20652.9,6871.899,-9654.101,-22701.1,-26815.1,-21126.1,-6746.101,10072.9,22739.9,26704.9,
21006.5,7308.5,-9267.5,-22520.5,-26875.5,-21479.5,-7211.5,9682.5,22567.5,26789.5,
22577.9,7806.899,-10137.1,-24219.1,-28199.1,-23241.1,-7981.102,10312.9,24246.9,28832.9,
22987.4,6313.398,-13164.6,-26783.6,-29184.6,-23980.6,-6978.601,12785.4,27118.4,30887.4,
22804.7,6012.703,-13440.3,-26915.3,-29201.3,-23814.3,-6651.297,13081.7,27266.7,30856.7,
21914.3,4734.297,-14612.7,-27357.7,-29130.7,-23000.7,-5332.703,14257.3,27867.3,30661.3,
21292.2,3950.203,-15338.8,-27575.8,-29093.8,-22409.8,-4472.797,14981.2,28191.2,30476.2,
21402.3,4089.297,-15144.7,-27506.7,-29107.7,-22498.7,-4623.703,14812.3,28092.3,30485.3,
20341.9,2657.898,-16459.1,-27949.1,-28992.1,-21468.1,-3130.102,16108.9,28685.9,30203.9,
20914.0,3457.0,-15705.0,-27715.0,-29065.0,-22015.0,-3950.0,15399.0,28346.0,30334.0,
-1061.0,-19507.0,-28660.0,-28543.0,-18505.0,722.0,19138.0,29797.0,29158.0,17461.0,
17049.6,-1499.398,-19819.4,-28711.4,-28439.4,-18081.4,1182.602,19465.6,29918.6,28934.6,
18165.5,-74.5,-18692.5,-28504.5,-28688.5,-19225.5,-253.5,18363.5,29509.5,29400.5,
2428.398,-16520.6,-27945.6,-29004.6,-21188.6,-2833.602,16229.4,28628.4,30060.4,20146.4,
19736.8,1975.797,-16918.2,-28090.2,-28933.2,-20795.2,-2333.203,16643.8,28813.8,29899.8,
98.60156,-18510.4,-28490.4,-28713.4,-19298.4,-400.3984,18187.6,29426.6,29388.6,18311.6,
19768.6,2036.602,-16870.4,-28081.4,-28946.4,-20802.4,-2377.398,16612.6,28776.6,29883.6,
19610.0,1841.0,-17002.0,-28101.0,-28937.0,-20638.0,-2179.0,16745.0,28823.0,29838.0,
898.1015,-17831.9,-28334.9,-28836.9,-19857.9,-1197.898,17561.1,29128.1,29599.1,18873.1,
17733.3,-544.7031,-18965.7,-28586.7,-28603.7,-18700.7,297.2969,18692.3,29540.3,29138.3,
19497.0,1742.0,-17033.0,-28139.0,-28918.0,-20500.0,-2046.0,16793.0,28823.0,29781.0,
2421.297,-16457.7,-27952.7,-29003.7,-21015.7,-2758.703,16243.3,28568.3,29925.3,20030.3,
20882.6,3631.601,-15375.4,-27629.4,-29133.4,-21878.4,-3991.398,15190.6,28092.6,30210.6,
22186.9,5437.898,-13717.1,-27013.1,-29255.1,-23118.1,-5854.102,13548.9,27297.9,30485.9,
21679.3,4740.297,-14340.7,-27260.7,-29229.7,-22642.7,-5100.703,14184.3,27607.3,30363.3,
19734.7,2076.703,-16697.3,-28031.3,-29001.3,-20730.3,-2358.297,16508.7,28674.7,29823.7,
22729.3,6279.297,-12878.7,-26640.7,-29301.7,-23645.7,-6692.703,12747.3,26839.3,30564.3,
23600.0,7621.0,-11579.0,-26064.0,-29344.0,-24443.0,-8078.0,11464.0,26149.0,30674.0,
24334.1,8697.102,-10479.9,-25520.9,-29364.9,-25091.9,-9208.899,10371.1,25518.1,30746.1,
24225.5,8585.5,-10623.5,-25598.5,-29346.5,-24980.5,-9104.5,10518.5,25596.5,30727.5,
24600.3,9144.298,-10067.7,-25308.7,-29391.7,-25323.7,-9653.703,9973.296,25275.3,30752.3,
9777.102,-9383.899,-24955.9,-29385.9,-25634.9,-10326.9,9302.101,24871.1,30728.1,25009.1,
24348.8,8778.796,-10403.2,-25496.2,-29390.2,-25093.2,-9263.203,10319.8,25471.8,30726.8,
26794.7,12887.7,-6059.297,-22968.3,-29286.3,-27090.3,-13554.3,5983.703,22766.7,30525.7,
26833.6,13052.6,-5914.398,-22813.4,-29296.4,-27143.4,-13714.4,5846.601,22622.6,30526.6,
15764.1,-2710.898,-20525.9,-28962.9,-28070.9,-16521.9,2633.101,20326.1,29918.1,28151.1,
14523.7,-3743.297,-20930.3,-28821.3,-27334.3,-15103.3,3807.703,20824.7,29603.7,27172.7,
15971.6,-492.3984,-17048.4,-26885.4,-26688.4,-16299.4,801.6015,17270.6,26951.6,26418.6,
