i0,i1,i2,i3,i4,i5,i6,i7,i8,i9,
-1864.184,-1341.119,250.8926,731.8867,602.3554,292.7793,-462.2934,-1506.305,1263.711,2032.234,
-1002.648,2436.668,489.5977,-2284.996,-575.1841,579.8418,768.5351,506.6016,53.21289,-971.5986,
580.7656,220.5625,-617.1418,-1543.76,1446.199,1879.23,-1941.572,-1171.872,355.7324,791.793,
-1049.015,485.4765,816.3321,570.3437,127.1113,-732.7676,-1698.262,1261.875,2014.859,-1795.912,
813.2695,591.5664,127.1133,-754.8129,-1482.658,1735.723,1537.426,-2062.123,-968.1807,462.6445,
-369.2773,2791.133,-399.5742,-2007.59,-153.6787,705.0781,666.664,380.3672,-219.6191,-1393.512,
697.4453,401.1211,-175.3457,-1346.002,-353.293,2829.961,-416.7226,-2090.223,-225.5859,678.6914,
1023.133,2239.77,-1775.449,-1472.278,171.0293,706.2695,649.6367,356.8437,-381.332,-1517.619,
1142.836,-2112.801,-759.6301,557.6875,774.3008,529.3711,81.00586,-855.1629,-1345.488,1987.902,
-2148.584,-366.3799,726.6914,718.9492,441.0781,-118.2109,-1191.413,-944.4824,2553.254,329.125,
-2074.91,-224.4326,719.2109,713.4961,403.875,-176.8848,-1332.36,-389.0078,2781.707,-420.6718,
1166.133,-2031.504,-586.3332,669.9843,800.5977,498.668,-31.69727,-1028.866,-1449.191,1992.199,
-2076.859,-233.7139,721.5195,748.0078,387.1445,-184.1269,-1313.272,-618.5117,2702.996,-133.1484,
612.7031,744.3242,542.8906,37.11719,-1003.251,-946.9043,2478.472,419.9062,-2277.324,-607.9468,
228.1699,-537.2983,-1718.277,714.2656,2430.187,-1449.963,-1411.492,279.5039,812.9335,652.0156,
-1810.745,67.34082,768.8789,647.4141,320.7344,-332.0381,-1594.135,-28.67188,2808.789,-847.5351,
192.2891,787.664,647.168,325.3613,-405.834,-1631.09,565.5429,2530.031,-1383.158,-1627.953,
-459.1015,-1677.92,91.54688,2766.566,-963.8984,-1674.095,128.7236,806.2617,654.2305,327.6953,
166.2852,812.7539,652.8867,300.1211,-401.2929,-1637.291,375.25,2642.113,-1252.125,-1658.696,
237.9805,855.0039,645.4023,240.0078,-512.7705,-1710.775,397.2031,2632.801,-1228.805,-1556.027,
-1847.879,723.6836,2393.727,-1432.693,-1283.053,393.4609,861.9062,606.8672,182.2812,-598.3393,
1667.633,-1956.199,-948.1926,488.5488,814.3046,585.1679,142.002,-752.0271,-1593.748,1552.492,
1831.281,1304.348,-2028.703,-666.6921,653.4746,833.5117,485.4531,53.49609,-945.5073,-1520.676,
-1860.002,304.543,2654.41,-1128.799,-1413.377,309.5996,915.0508,615.1836,190.4101,-587.0254,
2766.93,-412.5039,-1829.173,17.97266,875.1016,729.8672,258.3086,-389.0469,-1590.172,-427.3047,
2208.965,-1627.254,-1228.083,401.207,805.4648,628.832,205.0527,-618.1367,-1735.406,959.332,
2466.59,-1363.477,-1426.473,291.0976,817.5,614.4141,234.4805,-510.5434,-1751.094,627.5,
-1584.993,196.8252,858.3632,637.332,254.7969,-501.9922,-1700.821,63.63672,2725.668,-948.7968,
-378.8242,-1889.362,-34.6875,842.5899,719.3438,299.0234,-317.4404,-1509.116,-514.3789,2782.859,
2343.938,637.1914,-2181.246,-495.0313,688.7812,777.6562,491.3945,-15.16602,-1090.382,-1157.193,
-169.5742,2787.375,-737.207,-1928.472,-58.00488,729.1563,709.2187,364.7969,-222.9414,-1474.389,
-1121.936,-1519.893,2037.93,1109.98,-2003.795,-498.8748,742.082,850.2734,452.2187,-47.9961,
-919.516,-1603.361,1663.02,1527.73,-1975.81,-777.8838,616.9414,861.5781,520.8672,86.40039,
2331.973,-1605.365,-1460.306,209.5332,741.0976,654.2305,311.5703,-421.5073,-1607.326,846.1055,
-1336.402,325.748,814.1641,633.6524,257.4434,-525.0014,-1700.152,852.4297,2305.941,-1627.85,
878.8632,630.2305,158.4375,-654.7383,-1780.017,952.7305,2223.363,-1602.848,-1203.673,397.6152,
-1551.705,-489.9726,2754.262,-384.4258,-1916.964,-35.28906,815.9765,747.7422,352.4336,-292.042,
-82.25196,-1107.806,-1357.619,2177.359,907.4609,-2064.742,-494.2073,722.625,805.6328,493.5351,
-42.92969,-1077.033,-1391.732,2126.031,959.7461,-2085.859,-527.7571,698.9258,841.1718,499.4492,
2508.414,348.3164,-2217.971,-455.3886,635.2832,744.1836,495.2851,-15.43945,-1096.004,-946.6797,
34.04688,-1044.676,-1117.277,2385.398,574.75,-2255.447,-537.7236,641.8906,785.1992,533.8398,
2778.844,-671.5937,-1941.636,-77.10547,749.0,707.9531,362.3867,-229.5742,-1470.085,-208.1953,
-1718.742,75.50683,791.5469,663.9531,338.6641,-302.2539,-1583.504,201.4531,2698.047,-1164.664,
710.6289,-2017.348,-301.5986,827.33,805.2656,402.9687,-176.0566,-1230.804,-1325.732,2305.332,
-1567.011,206.9883,838.457,642.5898,263.8242,-428.5898,-1674.57,343.9531,2629.817,-1255.422,
496.3711,61.00781,-895.14,-1427.494,1962.906,1190.836,-2126.801,-737.6301,623.6875,852.3007,
-1809.988,575.4766,2500.062,-1395.773,-1367.977,338.7715,867.3242,599.7304,227.5684,-535.2319,
596.3633,190.7969,-636.2605,-1679.295,1202.719,2036.227,-1778.199,-1171.139,394.875,843.8788,
698.0977,283.6992,-419.0625,-1646.058,397.8867,2577.496,-1259.111,-1597.317,172.6582,791.6992,
734.2266,302.0508,-335.8184,-1506.151,-545.0469,2741.773,-263.0469,-1918.194,-44.84277,835.039,
2186.75,787.8164,-2164.547,-572.1674,670.8535,831.0469,483.9766,24.33789,-978.0219,-1270.047,
645.4609,247.6348,-462.5644,-1695.838,516.8164,2546.336,-1341.832,-1496.633,214.623,825.9805,
90.36328,-2103.379,-276.5625,771.2656,725.1953,429.8359,-131.4258,-1254.241,-848.0547,2597.012,
-573.5906,709.5605,880.6132,484.5547,-44.39258,-1036.406,-1554.557,1839.387,1295.445,-2000.6,
2762.477,-313.3437,-1984.491,-86.13965,775.7421,679.9297,367.7461,-248.1084,-1414.441,-539.3281,
-162.4648,-2100.238,-245.1045,721.4687,695.1015,404.0547,-146.1543,-1275.288,-614.873,2723.492,
-152.708,866.6679,820.7656,322.7695,-269.8203,-1372.685,-1064.072,2528.828,334.8203,-2014.59,
-90.52344,755.8125,721.2422,373.1523,-187.1514,-1417.26,-226.6055,2749.961,-621.9531,-2056.65,
-1697.767,208.7695,2671.027,-1108.672,-1591.951,170.1797,824.6406,676.3789,279.0898,-431.6299,
352.1055,-217.3047,-1344.578,-931.3867,2610.5,241.293,-2038.281,-207.9888,775.7832,759.9062,
-775.0906,581.0606,859.1132,539.0547,129.1074,-838.9057,-1441.057,1851.887,1242.945,-2148.1,
1992.074,1112.047,-2053.496,-599.9429,711.7246,846.3281,475.3633,-28.10352,-1006.637,-1449.309,
764.9648,388.6406,-200.0254,-1354.585,-976.2187,2546.441,279.7695,-2060.563,-197.0024,808.6152,
-80.36914,-1127.098,-1228.027,2303.027,680.332,-2131.644,-443.9155,722.0332,799.9648,505.6719,
909.2656,803.1953,291.8281,-348.4336,-1462.25,-927.0664,2605.012,164.3672,-1934.361,-101.5469,
-2006.945,-393.4104,784.4219,844.4297,442.332,-128.4688,-1179.982,-1409.818,2138.168,909.2578,
-1381.671,332.7109,894.7344,594.3672,208.2187,-538.9184,-1759.301,500.6719,2509.039,-1359.82,
794.5508,838.2304,428.289,-129.1094,-1208.914,-1155.947,2415.363,517.3047,-2125.301,-374.4888,
634.3554,935.832,581.25,19.38477,-837.9766,-1900.557,1010.965,2120.547,-1578.592,-985.2129,
2383.434,-1579.975,-1523.35,206.1816,771.625,625.5625,309.9726,-374.6567,-1601.168,782.3789,
567.5508,2455.941,-1389.912,-1508.773,224.6465,791.6445,662.2617,276.1113,-432.0405,-1647.43,
453.6602,-76.27344,-1061.261,-1599.422,1859.496,1312.539,-1947.535,-568.5294,739.6308,887.7031,
587.289,121.1738,-754.1948,-1704.754,1281.645,1916.305,-1809.574,-1010.205,490.3379,881.9531,
-364.3574,-1584.798,206.8203,2676.496,-1058.836,-1746.84,51.58203,772.9765,668.3008,378.6328,
22.21484,-954.1511,-1217.154,2202.648,823.7344,-2185.631,-650.269,625.7519,773.9453,558.8672,
-282.1426,-1499.571,-137.7461,2776.18,-705.4023,-1924.667,-56.23828,758.9492,680.0234,390.6133,
917.2539,631.8476,180.9336,-567.2207,-1789.356,425.1563,2558.558,-1258.527,-1411.381,312.7637,
-1338.057,-905.8984,2630.789,159.2773,-2065.754,-238.7334,766.1035,753.4141,409.9453,-171.0391,
495.7149,-2029.512,-230.1338,822.5078,790.1328,381.6953,-214.0781,-1299.456,-1163.1,2446.274,
-327.605,796.7363,801.9921,454.4101,-128.3457,-1209.595,-1181.938,2393.805,519.3867,-2118.863,
-1285.111,-1616.357,133.6582,790.6875,640.1015,321.7109,-381.0459,-1601.06,428.9063,2568.492,
-869.8026,556.5156,828.4961,543.6718,118.6855,-790.7976,-1537.1,1663.906,1519.73,-2033.279,
1246.988,1930.336,-1857.289,-1184.618,390.3887,830.8046,592.457,221.0742,-568.5715,-1601.598,
509.6914,11.21094,-939.9799,-1546.252,1809.437,1366.715,-1988.799,-725.5871,626.6777,876.9688,
-136.0996,-1166.932,-1127.953,2396.355,522.3047,-2103.301,-405.4888,768.5508,805.2304,447.289,
-1701.713,-1144.387,472.6543,887.9453,575.6172,168.709,-688.5986,-1750.645,1077.059,2103.383,
596.7578,898.0078,545.8867,63.3086,-823.0344,-1694.158,1411.586,1778.707,-1842.715,-934.3723,
733.209,872.3828,478.4531,-29.4668,-1012.242,-1522.205,1901.617,1235.547,-2035.541,-621.7565,
-179.3711,2761.578,-742.0039,-1896.268,-13.80176,793.3594,723.4219,359.0,-281.7383,-1524.186,
2752.246,-698.4219,-1955.003,-64.03223,751.6914,719.5508,363.2148,-244.2168,-1470.167,-154.8945,
775.2617,493.9375,-38.72852,-1133.288,-894.9219,2593.738,206.0664,-2238.266,-446.7056,682.9121,
1703.836,-1902.996,-865.9895,569.7519,815.5078,561.3711,75.20508,-818.8239,-1645.545,1507.695,
845.9531,2283.977,-1576.789,-1279.008,367.4922,825.457,645.4297,208.1856,-582.5625,-1738.084,
49.46289,-817.593,-1747.643,1338.844,1901.734,-1783.883,-953.8271,551.2402,879.7382,581.8672,
2118.133,959.832,-2055.775,-513.6555,731.0273,821.2695,486.5703,-54.82422,-1077.925,-1414.611,
709.0625,2427.984,-1523.166,-1538.675,161.3203,732.7422,672.8125,337.959,-391.5142,-1588.512,
-455.9394,-1696.916,700.664,2442.59,-1491.551,-1506.074,228.9219,773.3515,672.4141,332.5469,
896.4257,550.4492,107.2266,-739.6557,-1742.16,1215.98,2001.957,-1730.82,-1059.946,500.5664,
-2131.551,-387.3003,751.0566,792.2968,448.707,-59.04102,-1159.29,-1155.646,2370.109,530.6992,
846.4883,722.3555,317.0195,-360.3926,-1597.362,-226.0859,2781.051,-668.6211,-1850.201,35.76855,
404.8438,-191.375,-1342.491,-640.0957,2701.293,-143.6367,-2052.416,-218.2793,744.2871,737.9062,
-1213.075,463.1562,894.2344,595.1602,106.1621,-673.9214,-1864.154,666.7656,2415.84,-1390.168,
-252.332,-1361.697,-1196.328,2455.063,516.5195,-1986.68,-222.3174,852.332,817.9296,377.4765,
-11.07227,-930.0803,-1711.859,1575.18,1620.144,-1877.721,-772.7101,669.0859,863.0195,576.0586,
-996.9879,-1701.326,1592.703,1534.535,-1851.478,-694.0057,676.3125,920.2929,539.4687,-19.51758,
-861.936,-1355.893,2037.93,1035.98,-2195.795,-769.8747,570.082,794.2734,597.2188,148.0039,
-1987.512,-234.1538,858.5078,814.1289,372.6953,-217.0781,-1296.436,-1185.1,2395.277,479.7109,
108.0586,-2039.684,-241.8672,765.9609,745.8906,400.5312,-205.7305,-1296.546,-861.3593,2624.707,
82.81446,-796.5014,-1705.623,1408.086,1786.203,-1863.219,-930.8984,549.2402,852.5,617.3945,
3.523438,-948.9486,-1791.139,1445.246,1738.398,-1815.535,-773.0653,680.1425,889.7578,571.5976,
830.2656,752.7305,365.7031,-223.0488,-1411.284,-557.2656,2719.27,-281.707,-2035.959,-158.7148,
-704.207,-1715.472,137.9756,851.1445,724.2188,260.8086,-428.9307,-1657.379,-230.5508,2762.375,
2163.582,827.1015,-2053.049,-426.102,752.8574,834.2148,463.6953,-69.16992,-1105.107,-1388.066,
730.9492,289.6211,-412.7949,-1644.747,-247.4961,2781.645,-661.0234,-1758.565,89.36622,833.0898,
129.5469,-702.2388,-1898.988,564.4765,2456.07,-1327.76,-1239.978,453.791,915.3242,649.7304,
-1839.176,700.3867,2390.43,-1454.99,-1229.35,402.164,862.6094,612.5703,173.9844,-618.6362,
2151.453,830.5195,-1969.844,-337.4644,815.5566,809.75,450.6797,-162.959,-1204.319,-1383.344,
1116.852,-2072.682,-591.1257,662.5215,822.1289,514.1445,5.675781,-1002.881,-1436.527,1981.867,
2698.535,-881.5625,-1685.504,125.8945,833.793,688.4648,271.5625,-403.5127,-1634.9,-12.79688,
348.8945,-308.0312,-1562.527,-76.09766,2753.496,-815.8984,-1858.982,7.533203,776.1015,735.5039,
-1383.436,2087.328,918.0273,-2127.563,-578.4602,655.2227,843.4649,521.7539,40.37109,-976.7495,
-722.5728,-1824.838,931.9297,2223.567,-1601.623,-1132.441,456.8262,862.0742,628.4297,178.6328,
-1061.672,2492.055,328.9102,-2115.787,-264.583,767.4726,789.7422,440.8867,-127.3945,-1249.616,
367.7578,-274.002,-1456.479,-497.1055,2752.605,-374.7656,-1995.012,-88.51563,790.1093,775.3945,
-1750.369,-766.6689,675.9356,933.9961,506.9687,1.771484,-944.9311,-1800.533,1306.41,1837.434,
-208.0195,-2027.101,-150.9648,805.8691,760.0664,358.6133,-227.3125,-1380.437,-641.2793,2710.527,
-856.7835,-1633.562,1590.492,1549.434,-1971.424,-832.4132,602.3672,849.3164,563.3594,139.2305,
2671.59,-908.3711,-1677.876,207.2227,847.5351,694.207,270.1758,-413.3428,-1690.423,-0.734375,
146.3203,-749.1517,-1610.342,1489.043,1690.195,-1968.738,-979.2685,506.9395,834.5547,640.3945,
-1633.455,1668.926,1485.629,-1987.92,-823.9776,603.8476,842.4766,589.7734,74.32227,-819.6226,
-1883.23,-261.8008,2773.793,-679.6289,-1539.686,339.8115,945.3867,685.8007,176.207,-556.7178,
674.2734,172.9414,-623.7773,-1886.944,157.625,2676.93,-1047.746,-1441.033,375.1162,942.5664,
-348.6289,-1775.167,141.5078,929.7852,747.539,251.2187,-469.2451,-1639.921,-576.1836,2739.055,
-1689.502,138.9951,879.5898,684.0039,255.4219,-429.4853,-1660.981,-139.582,2747.996,-786.4258,
-467.2124,779.0332,853.3477,493.1328,-58.4668,-1076.794,-1471.023,2045.656,997.8633,-2095.526,
972.1992,539.2304,12.74023,-877.4707,-1882.982,1082.207,2080.18,-1625.338,-924.1262,623.3965,
-458.0918,-1707.509,-15.39453,2702.934,-868.1641,-1694.105,167.293,868.1914,719.8633,284.9609,
1938.074,1124.047,-2057.496,-556.9428,722.7246,814.3281,512.3633,-15.10352,-1009.637,-1472.309,
-208.7207,-1283.017,-1366.018,2225.484,768.9336,-1992.869,-295.5908,857.4141,883.9218,410.4687,
-725.7324,-1961.73,179.5586,2650.457,-1061.008,-1319.059,453.9394,997.6367,656.7461,129.2129,
-85.62891,2708.402,-869.4882,-1743.007,146.7451,845.0391,713.0039,294.8906,-392.6025,-1617.336,
1650.961,1447.508,-1946.984,-707.6103,713.7187,907.6328,522.0859,19.56641,-945.8023,-1661.131,
592.9707,962.3672,622.8516,66.64649,-786.7983,-1923.967,762.6328,2297.148,-1467.647,-1126.193,
784.123,885.7265,480.7539,-42.70508,-1028.249,-1487.91,1981.481,1103.445,-2074.096,-602.5417,
-339.7988,-1532.907,-318.2305,2779.359,-620.5156,-1870.215,-22.10547,841.2344,721.6406,361.5273,
-427.6367,-1719.718,9.980469,2721.293,-926.668,-1698.173,184.9072,866.2266,686.9102,302.8789,
-1.867188,958.9609,808.8906,268.5313,-369.7304,-1511.546,-989.3594,2608.707,146.0547,-1918.666,
1750.235,1355.512,-1988.002,-665.7902,703.4922,884.7656,535.4922,-0.009765625,-972.206,-1603.49,
431.1211,-2026.996,-238.0254,858.1582,829.1797,365.0859,-190.7988,-1299.768,-1150.957,2423.023,
-1362.758,2241.324,704.6289,-2043.348,-304.5781,853.3418,883.2656,427.9609,-152.0664,-1247.814,
-2075.158,372.8477,2500.238,-1213.6,-1108.436,585.9434,1065.941,639.5586,63.4082,-830.7529,
-1102.83,-1693.135,1677.961,1526.508,-1794.951,-563.5901,754.7187,858.6406,436.0859,-99.44922,
-2373.891,-2940.238,-2128.637,-648.2771,664.707,3361.297,3913.648,1036.041,116.6826,-1001.293,
2821.289,-2309.398,-6824.797,-8488.738,-6671.121,-2354.285,2602.402,6770.801,7993.738,6460.121,
6741.867,9516.788,8788.638,5005.129,-922.875,-6827.453,-9984.383,-9087.236,-4626.709,1396.293,
-6248.389,681.6592,7166.91,10839.05,10540.38,6483.801,-199.248,-7103.512,-11268.64,-10891.98,
3224.654,-3550.393,-9121.211,-11013.15,-8464.076,-2699.854,3889.193,8852.012,10477.94,8404.873,
-8296.258,-4614.693,590.1543,5655.746,8388.25,7909.465,4948.903,-218.9277,-5635.531,-8727.047,
-4409.488,-6977.609,-6635.185,-3831.542,178.3418,4703.086,6812.203,6117.781,4027.142,15.25781,
-4639.301,-3746.063,-1861.059,1977.887,4794.496,3707.888,3197.643,1580.658,-1257.313,-3754.899,
-2447.25,1360.258,4165.648,2814.549,2826.724,1911.85,-425.664,-2761.059,-3860.965,-3584.127,
2024.397,-213.2578,-2633.949,-3838.067,-3584.579,-2410.995,653.6718,4213.356,3163.465,2625.977,
-2846.83,-3693.529,-2689.002,2168.961,2137.383,862.0391,2419.738,2345.227,655.2343,-1359.172,
-3491.947,867.7461,2784.086,822.0195,2092.336,2549.357,1149.656,-851.6875,-2464.602,-3456.926,
-69.03125,-1958.32,-3194.304,-3936.215,-1217.973,3090.438,1359.73,1351.715,2659.606,1914.383,
1126.051,1785.764,2658.913,1557.355,-475.9297,-2247.244,-3368.963,-3821.112,-288.5625,3073.726,
-2908.711,1864.996,2332.0,820.1582,2410.55,2382.106,745.4023,-1266.598,-2748.734,-3631.13,
-3844.424,-12.79297,3050.313,1002.768,1885.772,2681.816,1514.203,-559.9102,-2308.344,-3409.363,
844.3984,-1190.004,-2655.185,-3562.001,-2930.797,1720.402,2407.801,739.9883,2256.784,2368.6,
-3710.377,-3528.869,1002.281,2794.258,958.4863,2310.383,2670.875,1138.73,-983.2578,-2652.49,
501.1172,-1567.332,-3066.525,-3879.821,-2528.822,2395.68,2074.129,1074.363,2638.604,2358.625,
1642.367,2470.914,965.4219,2529.796,2561.125,863.039,-1270.508,-2849.027,-3781.396,-3131.725,
587.625,2891.043,996.8105,2212.841,2732.715,1308.961,-820.4492,-2586.228,-3647.234,-3676.127,
-3897.448,-1333.344,3043.477,1452.68,1333.528,2619.86,1904.742,-43.07031,-1912.266,-3168.118,
2518.234,834.4024,2273.409,2476.15,958.9063,-1106.23,-2658.396,-3563.426,-3166.147,1433.094,
468.168,-1573.125,-2957.726,-3760.95,-2372.758,2484.422,2002.719,967.3242,2520.55,2221.342,
-3568.682,-3602.793,763.8476,2814.57,905.9043,2160.263,2637.393,1239.758,-837.9726,-2512.315,
-3068.439,1918.406,2343.348,1095.283,2633.073,2602.039,783.1914,-1422.762,-3018.695,-3865.486,
1386.691,-750.1679,-2525.828,-3605.885,-3745.724,426.7109,2938.57,1005.232,2143.292,2727.131,
3085.098,1270.754,1955.742,2847.165,1682.57,-448.0977,-2383.742,-3560.748,-4004.162,-444.5664,
-989.6757,3085.344,1351.894,1556.864,2724.376,1824.473,-199.5469,-2091.101,-3312.045,-3950.575,
-2239.109,-3431.899,-3940.717,-507.25,3131.769,1193.305,1747.108,2738.945,1700.465,-392.5703,
2340.84,1070.75,2683.533,2587.49,778.6797,-1385.242,-3020.152,-3916.935,-3021.894,1882.914,
-2497.232,-3500.519,-3553.207,735.8047,2843.531,869.83,2068.119,2587.822,1243.781,-797.9414,
-3895.391,-2990.338,1937.508,2302.461,1042.4,2608.175,2525.141,778.2929,-1365.66,-2942.602,
-3640.243,-3371.826,1219.113,2644.129,863.3262,2284.026,2576.631,1063.691,-1013.332,-2625.533,
-3062.617,-3812.57,-2168.754,2652.219,1848.316,1066.199,2570.15,2202.353,374.375,-1669.719,
975.6249,1968.628,2671.199,1429.59,-629.4844,-2408.418,-3451.421,-3750.992,194.6055,3000.687,
1733.91,1026.178,2517.397,2116.473,302.7422,-1649.113,-2997.387,-3732.607,-1995.666,2678.055,
2346.91,2465.219,878.1406,-1211.414,-2729.949,-3610.312,-3030.631,1663.453,2412.016,816.5371,
-3632.681,-3738.184,529.8515,2891.883,957.1367,2163.891,2719.391,1355.363,-757.6719,-2488.932,
2988.637,911.7832,1811.922,2579.322,1416.34,-591.0429,-2281.188,-3321.345,-3675.725,161.2578,
-3931.593,-1567.17,2937.199,1580.238,1340.465,2665.579,1996.16,75.80078,-1890.234,-3206.451,
-1955.227,-3210.21,-3847.081,-1182.855,3075.531,1372.824,1361.809,2607.7,1859.465,-81.9375,
1146.644,2558.25,2070.953,165.9375,-1797.504,-3085.836,-3772.449,-1790.156,2869.86,1634.297,
2442.294,2203.086,436.9609,-1503.309,-2876.871,-3645.097,-2288.889,2495.242,1893.504,843.0722,
2734.945,1727.258,1091.883,2581.458,2111.086,228.457,-1688.848,-3039.492,-3794.048,-1952.678,
-1612.926,-2975.812,-3728.765,-2127.977,2634.02,1841.121,971.0039,2500.974,2137.158,361.1797,
881.1406,2446.243,2321.926,607.1719,-1389.551,-2839.934,-3701.046,-2618.728,2177.035,2115.746,
