ID,Latitude,Longitude,Accuracy,Time,Data1,Data2 
232.0,-33.49240183,151.30274087,3.2160000801086426,150007,93.0,5.24
6.46,-33.49239327,151.30273823,3.2160000801086426,150008,101.0,5.85
236.0,-33.4923836,151.30274011,3.2160000801086426,150009,110.0,7.68
238.0,-33.492374,151.30274404,3.2160000801086426,150010,119.0,8.9
240.0,-33.49237113,151.30274528,3.2160000801086426,150011,130.0,9.51
242.0,-33.49237069,151.30274818,3.2160000801086426,150012,130.0,9.51
244.0,-33.49236985,151.30274855,3.2160000801086426,150013,130.0,9.51
246.0,-33.49237355,151.30274539,3.2160000801086426,150014,130.0,9.51
248.0,-33.49237544,151.30274216,3.2160000801086426,150015,130.0,9.51
250.0,-33.4923756,151.30274174,3.2160000801086426,150016,130.0,9.51
252.0,-33.49237593,151.30274071,3.2160000801086426,150017,130.0,9.51
254.0,-33.49237626,151.30274137,3.2160000801086426,150018,130.0,9.51
256.0,-33.49237629,151.3027405,3.2160000801086426,150019,129.0,9.51
258.0,-33.49237519,151.30273904,3.2160000801086426,150020,130.0,9.5
260.0,-33.49237396,151.30273794,3.2160000801086426,150021,130.0,9.5
262.0,-33.4923746,151.30273905,3.2160000801086426,150022,129.0,9.5
264.0,-33.49237472,151.30273982,3.2160000801086426,150023,129.0,9.5
266.0,-33.49237559,151.30273933,3.2160000801086426,150024,129.0,9.49
268.0,-33.49237633,151.30273881,3.2160000801086426,150025,129.0,9.49
270.0,-33.492377,151.30273829,3.2160000801086426,150026,128.0,9.49
272.0,-33.49237737,151.30273799,3.2160000801086426,150027,128.0,9.49
275.0,-33.49237752,151.30273786,3.2160000801086426,150028,128.0,9.49
277.0,-33.49237761,151.30273781,3.2160000801086426,150029,128.0,9.5
279.0,-33.49237765,151.30273779,3.2160000801086426,150030,128.0,9.49
281.0,-33.49237767,151.3027378,3.2160000801086426,150031,128.0,9.49
283.0,-33.49237768,151.30273782,3.2160000801086426,150032,128.0,9.49
285.0,-33.49237768,151.30273782,3.2160000801086426,150033,129.0,9.49
